Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-150.json;37;0;false
recursiveList.json-invalid-1500.json;43;0;false
recursiveList.json-invalid-1501.json;23;0;false
recursiveList.json-invalid-1502.json;109;0;false
recursiveList.json-invalid-1503.json;59;0;false
recursiveList.json-invalid-1504.json;103;0;true
recursiveList.json-invalid-1505.json;25;0;false
recursiveList.json-invalid-1506.json;24;0;false
recursiveList.json-invalid-1507.json;70;0;false
recursiveList.json-invalid-1508.json;94;0;true
recursiveList.json-invalid-1509.json;57;0;false
recursiveList.json-invalid-151.json;51;0;false
recursiveList.json-invalid-1510.json;54;0;true
recursiveList.json-invalid-1511.json;82;0;true
recursiveList.json-invalid-1512.json;60;0;false
recursiveList.json-invalid-1513.json;51;0;false
recursiveList.json-invalid-1514.json;22;0;false
recursiveList.json-invalid-1515.json;42;0;true
recursiveList.json-invalid-1516.json;56;0;false
recursiveList.json-invalid-1517.json;76;0;true
recursiveList.json-invalid-1518.json;28;0;false
recursiveList.json-invalid-1519.json;39;0;false
recursiveList.json-invalid-152.json;22;0;false
recursiveList.json-invalid-1520.json;20;0;false
recursiveList.json-invalid-1521.json;123;0;true
recursiveList.json-invalid-1522.json;149;39;true
recursiveList.json-invalid-1523.json;24;0;false
recursiveList.json-invalid-1524.json;36;0;false
recursiveList.json-invalid-1525.json;30;0;false
recursiveList.json-invalid-1526.json;42;0;true
recursiveList.json-invalid-1527.json;18;0;false
recursiveList.json-invalid-1528.json;62;0;false
recursiveList.json-invalid-1529.json;150;0;true
recursiveList.json-invalid-153.json;24;0;false
recursiveList.json-invalid-1530.json;50;0;true
recursiveList.json-invalid-1531.json;208;0;true
recursiveList.json-invalid-1532.json;36;0;false
recursiveList.json-invalid-1533.json;33;0;false
recursiveList.json-invalid-1534.json;37;0;false
recursiveList.json-invalid-1535.json;41;0;true
recursiveList.json-invalid-1536.json;50;0;false
recursiveList.json-invalid-1537.json;80;0;true
recursiveList.json-invalid-1538.json;58;0;false
recursiveList.json-invalid-1539.json;42;0;false
